Node,Full_Depth,Max_depth(SWMM),basement flooding
Input_LC151_San_Wayne,50.0,8.46,0
Input_LC152_San_Wayne,50.0,0.01,0
Input_LC153_San_Wayne,50.0,0.02,0
Input_LC154_San_Wayne,50.0,0.0,0
Input_LC155_San_Wayne,50.0,0.02,0
Input_LC156_San_Wayne,50.0,0.03,0
Input_LC157_San_Wayne,50.0,0.01,0
Input_LC158_San_Wayne,50.0,0.19,0
Input_LC159_San_Wayne,50.0,0.02,0
Input_LC160_San_Wayne,50.0,0.02,0
Input_LC161_San_Wayne,50.0,0.05,0
Input_LC162_San_Westland,50.0,0.01,0
Input_LC163_San_Westland,50.0,0.02,0
Input_LC164_San_Westland,50.0,0.03,0
Input_LC165_San_Westland,50.0,0.01,0
Input_LC166_San_Westland,50.0,0.02,0
Input_LC167_San_Westland,50.0,0.01,0
Input_LC168_San_Westland,50.0,0.01,0
Input_LC169_San_Westland,50.0,0.01,0
Input_LC170_San_Westland,50.0,0.01,0
Input_LC171_San_Westland,50.0,0.0,0
Input_LC172_San_Westland,50.0,0.0,0
Input_LC173_San_Westland,50.0,0.01,0
Input_LC174_San_Westland,50.0,0.22,0
Input_LC175_San_Westland,50.0,0.01,0
Input_LC176_San_Westland,50.0,0.03,0
Input_LC177_San_Westland,50.0,0.01,0
Input_LC178_San_Westland,50.0,0.03,0
Input_LC179_San_Westland,50.0,0.03,0
Input_LC180_San_Westland,50.0,0.01,0
Input_LC181_San_Westland,50.0,0.04,0
Input_LC182_San_Westland,50.0,0.04,0
Input_LC183_San_Wayne,50.0,0.02,0
Input_LC183_San_Westland,50.0,0.17,0
Input_LC184_San_Wayne,50.0,0.01,0
Input_LC184_San_Westland,50.0,0.03,0
Input_LC185_San_Wayne,50.0,0.0,0
Input_LC185_San_Westland,50.0,0.11,0
Input_LC186_San_Westland,50.0,0.15,0
Input_LC187_San_Westland,50.0,0.02,0
Input_LC188_San_Westland,50.0,0.02,0
Input_LC189_San_Westland,50.0,0.01,0
Input_LC190_San_Westland,50.0,0.05,0
Input_LC191_San_Westland,50.0,0.07,0
Input_LC192_San_Westland,50.0,0.02,0
Input_LC193_Com_Inkster,50.0,0.8,0
Input_LC199_Com_DearbornHgts,50.0,16.2,0
Input_LC200_San_Wayne,50.0,0.02,0
Input_LC201_San_Wayne,50.0,0.0,0
Input_LC202_San_Northville,50.0,0.02,0
Input_LC203_San_Northville,50.0,0.02,0
Input_LC204_San_Westland,50.0,0.02,0
Input_LC205_San_Livonia,50.0,0.0,0
Input_WCAA,50.0,0.0,0
Input_WTUA-LR,50.0,0.0,0
Input_WTUA-MR,50.0,0.0,0
ISD001_DS,32.804,29.31,1
ISD001_US,32.96,30.2,1
ISD002_DS,25.153,24.25,1
ISD002_US,25.33,25.33,1
ISD003_DS,28.101,26.33,1
ISD003_US,28.25,27.82,1
ISD004_DS,32.413,31.52,1
ISD004_US,32.37,32.37,1
ISD005_DS,25.44,24.6,1
ISD005_US,25.44,25.44,1
ISD006_DS,47.347,35.9,0
ISD006_US,47.643,38.64,0
ISD007_DS,55.81,46.28,0
ISD007_US,56.39,47.27,0
ISD008_DS,55.287,42.58,0
ISD008_US,55.39,42.66,0
ISD009_DS,47.718,37.34,0
ISD009_US,47.66,37.4,0
ISD010_DS,38.97,25.64,0
ISD010_US,37.45,25.58,0
ISD011_DS,44.9,35.49,0
ISD011_US,44.81,35.88,0
ISD012_DS,23.224,17.8,1
ISD012_US,23.248,18.23,1
ISD013_DS,25.401,17.39,0
ISD013_US,25.41,17.44,1
J20,30.0,0.0,0
J21,30.0,0.0,0
J22,15.528,11.58,1
J6,14.73,0.0,0
J8,10.51,0.43,0
JCT-1000-S,30.0,0.52,0
JCT-100-S,30.0,6.32,0
JCT-1012-S,30.0,0.39,0
JCT-1016-S,30.0,0.32,0
JCT-1018-S,30.0,1.25,0
JCT-1022-S,30.0,7.81,0
JCT-1040-S,30.0,8.63,0
JCT-1044-S,30.0,8.08,0
JCT-104-S,30.0,8.69,0
JCT-1052-S,30.0,6.51,0
JCT-1054-S,30.0,7.24,0
JCT-1068-S,30.0,7.92,0
JCT-1070-S,30.0,7.43,0
JCT-110-S,30.0,6.63,0
JCT-1146-S,30.0,0.56,0
JCT-1148-S,30.0,1.88,0
JCT-1152-S,30.0,0.63,0
JCT-116-S,30.0,6.83,0
JCT-1174,52.395,17.5,0
JCT-1204-S,30.0,6.59,0
JCT-1206-S,30.0,6.13,0
JCT-1228-S,30.0,6.33,0
JCT-1230-S,30.0,6.72,0
JCT-1232-S,30.0,6.93,0
JCT-1254-S,30.0,8.98,0
JCT-1270,35.39,15.28,0
JCT-1306-S,30.0,6.66,0
JCT-1324-S,30.0,6.55,0
JCT-1346-S,30.0,2.1,0
JCT-1360-S,30.0,6.15,0
JCT-1364-S,30.0,0.39,0
JCT-1368-S,30.0,0.45,0
JCT-1384-S,30.0,7.05,0
JCT-1394-S,30.0,6.52,0
JCT-1396-S,30.0,6.81,0
JCT-1400-S,30.0,6.9,0
JCT-1410-S,30.0,6.74,0
JCT-1412-S,30.0,6.98,0
JCT-1416-S,30.0,7.03,0
JCT-1418-S,30.0,6.63,0
JCT-1422-S,30.0,6.82,0
JCT-1428-S,30.0,6.57,0
JCT-1432-S,30.0,6.66,0
JCT-1436-S,30.0,6.46,0
JCT-1448-S,30.0,6.32,0
JCT-1462,19.33,10.31,0
JCT-1462-S,30.0,9.3,0
JCT-1470-S,30.0,7.84,0
JCT-1474-S,30.0,8.69,0
JCT-1480-S,30.0,8.04,0
JCT-1482-S,30.0,6.73,0
JCT-1484-S,30.0,5.5,0
JCT-1518-S,30.0,0.23,0
JCT-1520-S,30.0,0.41,0
JCT-1550-S,30.0,9.26,0
JCT-1608-S,30.0,0.53,0
JCT-160-S,30.0,6.48,0
JCT-1618-S,30.0,0.22,0
JCT-1620-S,30.0,2.4,0
JCT-1622-S,30.0,0.44,0
JCT-1624-S,30.0,2.49,0
JCT-1628-S,30.0,0.45,0
JCT-1634-S,30.0,2.15,0
JCT-1640-S,30.0,6.17,0
JCT-1660-S,30.0,6.86,0
JCT-1674-S,30.0,6.08,0
JCT-1678-S,30.0,6.04,0
JCT-168,34.38,3.25,0
JCT-174,46.12,9.35,0
JCT-1748-S,30.0,2.11,0
JCT-1766-S,30.0,0.57,0
JCT-1768-S,30.0,0.51,0
JCT-1778-S,30.0,0.58,0
JCT-1792-S,30.0,6.69,0
JCT-1796-S,30.0,6.7,0
JCT-1800-S,30.0,0.44,0
JCT-1806-S,30.0,6.49,0
JCT-1808-S,30.0,6.89,0
JCT-1810-S,30.0,6.5,0
JCT-1812-S,30.0,7.02,0
JCT-1814-S,30.0,6.56,0
JCT-1816-S,30.0,7.06,0
JCT-1818-S,30.0,0.24,0
JCT-1820-S,30.0,6.93,0
JCT-1822-S,30.0,6.2,0
JCT-1828-S,30.0,6.73,0
JCT-182-S,30.0,2.19,0
JCT-1838-S,30.0,6.62,0
JCT-1842-S,30.0,6.95,0
JCT-1844-S,30.0,6.46,0
JCT-184-S,30.0,1.94,0
JCT-1858-S,30.0,6.76,0
JCT-1906-S,30.0,0.2,0
JCT-1908-S,30.0,0.46,0
JCT-1910-S,30.0,0.32,0
JCT-1914-S,30.0,8.3,0
JCT-1916-S,30.0,7.75,0
JCT-1918-S,30.0,8.65,0
JCT-1926-S,30.0,8.31,0
JCT-1932-S,30.0,7.03,0
JCT-1942-S,30.0,6.66,0
JCT-1948-S,30.0,8.85,0
JCT-1954-S,30.0,6.09,0
JCT-1960-S,30.0,7.61,0
JCT-1964-S,30.0,7.95,0
JCT-1974-S,30.0,4.98,0
JCT-1988-S,30.0,6.36,0
JCT-2002-S,30.0,6.25,0
JCT-2004-S,30.0,4.91,0
JCT-2018-S,30.0,6.42,0
JCT-2020-S,30.0,5.26,0
JCT-2082-S,30.0,0.67,0
JCT-2086-S,30.0,0.42,0
JCT-2092-S,30.0,2.01,0
JCT-2096-S,30.0,6.03,0
JCT-2098-S,30.0,7.23,0
JCT-2104-S,30.0,1.21,0
JCT-2106-S,30.0,2.08,0
JCT-2120-S,30.0,6.0,0
JCT-2170-S,30.0,6.82,0
JCT-2182-S,30.0,7.19,0
JCT-220-S,30.0,7.58,0
JCT-222-S,30.0,0.2,0
JCT-2268-S,30.0,6.65,0
JCT-2290,41.3,13.03,0
JCT-2298-S,30.0,6.26,0
JCT-2300-S,30.0,6.35,0
JCT-2328-S,30.0,6.21,0
JCT-2336-S,30.0,8.06,0
JCT-2338-S,30.0,0.23,0
JCT-234-S,30.0,1.86,0
JCT-2352-S,30.0,7.48,0
JCT-2356-S,30.0,6.21,0
JCT-2360-S,30.0,7.98,0
JCT-2364-S,30.0,6.6,0
JCT-2366-S,30.0,6.2,0
JCT-240-S,30.0,0.47,0
JCT-2410-S,30.0,5.25,0
JCT-2412-S,30.0,0.81,0
JCT-242-S,30.0,1.88,0
JCT-2444-S,30.0,6.94,0
JCT-2446-S,30.0,6.94,0
JCT-2448-S,30.0,6.31,0
JCT-2452-S,30.0,0.37,0
JCT-2454-S,30.0,6.45,0
JCT-2456-S,30.0,7.46,0
JCT-2458-S,30.0,6.14,0
JCT-2468-S,30.0,6.31,0
JCT-246-S,30.0,1.78,0
JCT-2476-S,30.0,6.52,0
JCT-2484-S,30.0,6.59,0
JCT-2506-S,30.0,6.87,0
JCT-2540-S,30.0,0.51,0
JCT-2544,27.49,12.86,0
JCT-2544d,26.62,11.71,0
JCT-2558-S,30.0,6.77,0
JCT-2562-S,30.0,6.8,0
JCT-2566-S,30.0,7.15,0
JCT-2572-S,30.0,6.67,0
JCT-258-S,30.0,0.55,0
JCT-2594,41.315,13.04,0
JCT-2650-S,30.0,6.28,0
JCT-2654-S,30.0,0.63,0
JCT-2692-S,30.0,6.29,0
JCT-2738-S,30.0,6.84,0
JCT-2748-S,30.0,0.41,0
JCT-2750-S,30.0,6.65,0
JCT-2754-S,30.0,6.49,0
JCT-2756-S,30.0,7.15,0
JCT-2758-S,30.0,7.29,0
JCT-2762-S,30.0,6.71,0
JCT-2764-S,30.0,6.68,0
JCT-2766-S,30.0,6.66,0
JCT-2770-S,30.0,6.36,0
JCT-2772-S,30.0,6.42,0
JCT-2774-S,30.0,6.33,0
JCT-2800-S,30.0,7.81,0
JCT-2808-S,30.0,4.02,0
JCT-2816-S,30.0,6.15,0
JCT-2822-S,30.0,6.52,0
JCT-2842-S,30.0,0.48,0
JCT-2856-S,30.0,2.53,0
JCT-286-S,30.0,6.47,0
JCT-2872-S,30.0,7.24,0
JCT-2882,40.15,13.39,0
JCT-288-S,30.0,6.86,0
JCT-2898-S,30.0,6.21,0
JCT-2908-S,30.0,0.56,0
JCT-290-S,30.0,2.33,0
JCT-2910-S,30.0,6.3,0
JCT-2912-S,30.0,0.22,0
JCT-2914-S,30.0,6.52,0
JCT-2930-S,30.0,7.34,0
JCT-2932-S,30.0,5.43,0
JCT-294-S,30.0,6.19,0
JCT-2986-S,30.0,6.44,0
JCT-2990-S,30.0,6.92,0
JCT-2992-S,30.0,7.22,0
JCT-2994-S,30.0,6.59,0
JCT-2996,30.92,14.31,0
JCT-2998,29.595,12.95,0
JCT-3000,20.6,4.98,0
JCT-3012-S,30.0,6.15,0
JCT-3014-S,30.0,6.13,0
JCT-3016-S,30.0,6.13,0
JCT-3020-S,30.0,6.96,0
JCT-302-S,30.0,0.49,0
JCT-304-S,30.0,0.47,0
JCT-3050-S,30.0,6.76,0
JCT-3052-S,30.0,6.04,0
JCT-30-S,30.0,6.77,0
JCT-3102,32.024,11.19,0
JCT-316-S,30.0,6.79,0
JCT-3180-S,30.0,6.55,0
JCT-3186-S,30.0,3.54,0
JCT-3188-S,30.0,3.12,0
JCT-3194-S,30.0,3.07,0
JCT-3196-S,30.0,6.57,0
JCT-324-S,30.0,6.16,0
JCT-3254-S,30.0,6.69,0
JCT-326-S,30.0,6.77,0
JCT-330-S,30.0,6.42,0
JCT-336-S,30.0,6.66,0
JCT-3374-S,30.0,6.36,0
JCT-3424-S,30.0,6.36,0
JCT-346-S,30.0,0.38,0
JCT-3488-S,30.0,6.18,0
JCT-3494-S,30.0,5.09,0
JCT-3496-S,30.0,4.98,0
JCT-3514-S,30.0,6.92,0
JCT-3516-S,30.0,6.06,0
JCT-3544,27.838,9.46,0
JCT-3546,29.29,7.96,0
JCT-3570,28.879,9.67,0
JCT-3572,28.315,9.64,0
JCT-3598-S,30.0,6.51,0
JCT-3652,22.865,13.07,0
JCT-3664,18.755,12.72,1
JCT-3704-S,30.0,6.36,0
JCT-3736-S,30.0,6.59,0
JCT-3756-S,30.0,0.45,0
JCT-3758,22.245,6.41,0
JCT-3770,45.315,8.49,0
JCT-38-S,30.0,6.78,0
JCT-442-S,30.0,0.23,0
JCT-454-S,30.0,6.9,0
JCT-464-S,30.0,6.34,0
JCT-468-S,30.0,0.45,0
JCT-482-S,30.0,9.32,0
JCT-48-S,30.0,6.6,0
JCT-50-S,30.0,6.83,0
JCT-510-S,30.0,6.72,0
JCT-566-S,30.0,0.21,0
JCT-572-S,30.0,0.55,0
JCT-574-S,30.0,1.92,0
JCT-582-S,30.0,1.85,0
JCT-608-S,30.0,6.87,0
JCT-60-S,30.0,6.39,0
JCT-616-S,30.0,6.64,0
JCT-618-S,30.0,6.83,0
JCT-648-S,30.0,8.21,0
JCT-654-S,30.0,0.38,0
JCT-690,30.7,15.86,0
JCT-694-S,30.0,6.62,0
JCT-698-S,30.0,6.36,0
JCT-730-S,30.0,1.91,0
JCT-732-S,30.0,0.51,0
JCT-734-S,30.0,8.06,0
JCT-754-S,30.0,6.28,0
JCT-756-S,30.0,7.08,0
JCT-764-S,30.0,0.42,0
JCT-770,31.0,21.77,0
JCT-776,30.67,4.95,0
JCT-787,16.115,10.09,1
JCT-789,20.0,10.24,0
JCT-791,32.015,11.24,0
JCT-795,40.8,12.53,0
JCT-801,40.092,18.95,0
JCT-802-S,30.0,7.58,0
JCT-814-S,30.0,3.0,0
JCT-817,30.13,16.15,0
JCT-819,30.13,15.86,0
JCT-828-S,30.0,6.48,0
JCT-830-S,30.0,6.44,0
JCT-846-S,30.0,2.43,0
JCT-848-S,30.0,6.63,0
JCT-858-S,30.0,7.22,0
JCT-864-S,30.0,6.76,0
JCT-868-S,30.0,6.45,0
JCT-876-S,30.0,7.19,0
JCT-878-S,30.0,6.25,0
JCT-880-S,30.0,6.49,0
JCT-886-S,30.0,6.51,0
JCT-888-S,30.0,6.75,0
JCT-890,19.55,16.92,1
JCT-896-S,30.0,6.37,0
JCT-900-S,30.0,6.73,0
JCT-910-S,30.0,6.68,0
JCT-924-S,30.0,7.31,0
JCT-932-S,30.0,6.55,0
JCT-944,40.285,16.16,0
JCT-94-S,30.0,7.15,0
JCT-951,22.245,6.42,0
JCT-953,18.794,12.76,1
JCT-955,23.23,13.46,0
JCT-959,32.097,11.32,0
JCT-969,42.635,18.5,0
JCT-96-S,30.0,6.3,0
JCT-973,49.495,14.59,0
JCT-975,19.5,17.31,1
JCT-977,48.805,13.9,0
JCT-979,52.535,17.64,0
JCT-986-S,30.0,0.23,0
JCT-996-S,30.0,9.6,0
JeffersonGateJunction,24.0,10.52,0
JFI-1,26.6,16.63,0
JFI-4,25.79,11.44,0
JFI-70,13.0,3.99,0
JFI-9A,23.32,11.51,0
JFI-9B,22.54,10.84,0
JFR-10,24.73,10.99,0
JFR-23,22.8,10.93,0
JFR-24,22.26,10.02,0
JFR-67,16.09,7.44,0
KerbyDischarge,11.55,10.97,1
KerbyDischarge1,20.0,18.15,1
KerbyDischarge2,20.0,18.15,1
KerbyDischarge3,20.0,18.15,1
KerbyDischarge4,20.0,3.0,0
KerbyDischarge5,20.0,0.0,0
KerbyMagmeter,21.25,21.25,1
KerbyWetWell,42.0,11.5,0
LathrupEQWetwell,18.0,0.5,0
LathrupTank,19.0,0.0,0
LathrupTankInlet,17.8,2.29,0
Local_LC003_&_LC015_DHLI-MH1-03,20.62,5.92,0
Local_LC003_&_LC015_DHLI-MH1-03A,20.62,5.93,0
Local_LC020_&_LC021_DHLI-MH2-03,17.63,8.87,0
Local_LC020_&_LC021_DHLI-MH2-04,17.7,8.88,0
Local_LC113_Reg_MH01,13.58,8.98,1
M10_1,10.11,10.11,1
M10_2nd,48.24,35.16,0
M10_Bagley,34.33,34.33,1
M10_Bethune,34.34,10.5,0
M10_Calvert,34.61,34.61,1
M10_Chicago,41.14,41.14,1
M10_Edison,40.61,40.61,1
M10_Eudid,34.25,34.25,1
M10_Forest,33.55,33.55,1
M10_GrandRiver,34.51,34.51,1
M10_Holmer,33.95,7.03,0
M10_I75,38.02,38.02,1
M10_Kentucky,34.11,34.11,1
M10_Linwood,40.45,7.01,0
M10_M8,42.42,7.55,0
M10_Milwaukee,34.58,34.58,1
M10_Oakman,42.03,8.02,0
M10_Puritan,46.22,46.22,1
M10_SantaRosa,33.82,33.82,1
M10_Selden,31.47,31.47,1
M10_Woodingham,34.3,34.3,1
m3001-SOCEND,52.25,15.63,0
M39_Hubbard,33.8,33.8,1
M8_2nd,42.8,6.13,0
M8_Dequindre,55.99,18.31,0
M8_Hamilton,40.47,12.86,0
M8_JosCampau,34.98,34.98,1
M8_Oakland,38.63,7.48,0
M8_Woodward,42.67,7.29,0
MarterDiversion,35.0,16.04,0
MarterWetWell,36.0,18.93,0
MartinDrainEffluent1,12.0,8.03,1
MartinRTB,16.0,12.3,1
MayflowerWetWell,37.0,9.16,0
ME3409,25.8,0.2,0
MH_2,15.0,0.44,0
MH_3,15.0,0.03,0
MH4,23.23,23.23,1
MH68,8.49,7.48,1
MIDDD_DS_Clintondale_OMID,51.9,1.69,0
MIDDD_US_Clintondale_OMID,51.9,1.26,0
MilkRiverConnection,25.0,5.26,0
MilkRiverDewatering1,25.0,0.95,0
MilkRiverDischarge1,24.0,2.37,0
MilkRiverSanitary,25.0,1.28,0
ML_059,56.65,20.37,0
ML_062,44.86,23.23,0
ML_066D,19.7,4.86,0
ML_066W,18.0,3.16,0
ML_067W,28.0,3.16,0
ML_069,28.085,11.45,0
ML_072,32.014,11.18,0
ML_075,22.245,6.41,0
ML_077W,23.875,3.27,0
ML_079W,27.56,6.22,0
MR-1000,53.0,46.66,1
MR-1020,37.18,34.19,1
MR-1040,27.62,27.62,1
MR-12,30.0,25.21,1
MR-13,41.0,37.16,1
MR-2020,29.27,29.27,1
MR-21,19.0,14.79,1
MR-21020,50.0,38.43,0
MR-21040,50.0,41.44,0
MR-22,19.0,14.54,1
MR-22020,50.0,37.26,0
MR-23,19.0,15.02,1
MR-24,19.0,15.02,1
MR-25,19.0,5.2,0
MR-26,19.0,14.54,1
MR-27,19.0,4.53,0
MR-37,20.0,8.12,0
MR-38,20.0,8.12,0
MRD-8,18.0,15.01,1
NESPS_DC,51.15,28.15,0
NESPS_WW,122.4,18.89,0
P1_4,46.5,30.3,0
P2_4,46.5,27.02,0
P3_4,46.5,27.0,0
P4_4,46.5,27.0,0
P5_4,46.5,30.36,0
P6_4,46.5,30.31,0
P7_4,46.5,30.31,0
P8_4,46.5,27.0,0
PC1_2,16.75,11.97,1
PC13,45.0,39.51,1
PC14,45.0,39.51,1
PC15,45.0,39.51,1
PC16,45.0,39.51,1
PC17,45.0,40.82,1
PC3_4,16.75,11.96,1
PC5_6,16.75,11.95,1
PC7_8,16.75,11.97,1
PC9_10,16.75,12.0,1
PCI-10B_Sta.218+84_MH_OMID,33.7,1.31,0
PCI-11_Sta.007+61_MH_OMID,21.2,0.77,0
PCI-11_Sta.013+62_MH_OMID,24.5,0.76,0
PCI-11_Sta.018+88_MH_OMID,25.1,0.77,0
PCI-11_Sta.048+55_MH_OMID,11.4,0.47,0
PCI-11_Sta.062+34_MH_OMID,15.4,0.71,0
PCI-11A_Sta.020+74_MH_OMID,27.1,0.62,0
PCI-7_Sta.096+53_MH_OMID,66.8,2.71,0
PS_Bluehill_SAN,48.5,48.5,1
PS_Bluehill_ST,63.14,63.14,1
PS_Conner,65.5,31.0,0
PS_Fairview,43.99,28.75,0
PS_Fischer,55.4,50.53,1
PS_Freud,91.5,62.06,0
PS_GPF,39.2,39.2,1
PS_GPK,20.0,1.37,0
PS_Oakwood,64.0,60.52,1
PS_Woodmere,55.47,53.37,1
PS1_Discharge,42.0,12.92,0
PS2_AeratedEffluentChannel,41.0,13.47,0
PS2_InfluentChannel,36.0,21.96,0
R10,26.55,22.24,1
R20,37.98,18.13,0
R21,37.0,15.13,0
R3,11.46,7.4,1
R36D,19.77,17.53,1
R38,22.18,16.7,1
R5,22.25,6.84,0
R7,20.48,12.74,1
RC-S-2_OMID,100.0,0.01,0
RioVistaWetWell,21.75,10.0,0
RTB_7Mile,46.5,30.32,0
RTB_BelleIsle,20.21,17.59,1
RTB_ConnerCreek,51.75,44.11,1
RTB_HS,26.0,18.57,1
RTB_Oakwood,27.0,0.0,0
RTB_PF,52.0,34.67,0
RVSDS_CSO_02_(M33)_Div,7.56,2.51,1
RVSDS_CSO_02_(M33)_Reg,9.23,0.25,0
RVSDS_CSO_03_(M18A)_Div,12.11,4.14,1
RVSDS_CSO_03_(M18A)_Div_Old,7.31,0.44,1
RVSDS_CSO_03_(M18A)_Reg2,8.48,0.23,0
RVSDS_CSO_04_(M16)_Div,7.33,3.54,1
RVSDS_CSO_04_(M16)_Reg,9.0,0.26,0
RVSDS_CSO_05_(M15)_Div,6.27,4.7,1
RVSDS_CSO_05_(M15)_Reg,8.94,0.33,0
RVSDS_CSO_06_(M17)_Div,16.81,1.12,0
RVSDS_CSO_06_(M17)_Div_Old,15.33,0.26,0
RVSDS_CSO_06_(M17)_Reg1,16.93,0.24,0
RVSDS_CSO_06_(M17)_Reg2,17.0,0.16,0
RVSDS_CSO_06_(M17)_Weir,23.73,1.12,0
RVSDS_CSO_08_(M13)_BWG,7.26,1.36,1
RVSDS_CSO_08_(M13)_Div,8.59,2.9,1
RVSDS_CSO_08_(M13)_Reg,10.26,3.17,1
RVSDS_CSO_09_Div,14.36,0.39,0
RVSDS_CSO_10_(M19)_Div,16.0,1.51,0
RVSDS_CSO_13_(L41)_Div,22.09,4.25,0
RVSDS_CSO_18_(L46)_Div,20.5,3.43,0
RVSDS_CSO_36_(U06)_Div,16.0,11.01,1
RVSDS_CSO_36_(U06)_Reg,16.02,2.99,0
RVSDS_CSO_36_(U06)_Weir,16.3,10.08,1
RVSDS_CSO_37_(U07)_Div,8.59,8.59,1
RVSDS_CSO_37_(U07)_Reg,8.67,4.46,1
RVSDS_CSO_37_(U07)_Weir,9.67,9.67,1
RVSDS_CSO_38_(U08)_Div,19.85,11.47,0
RVSDS_CSO_38_(U08)_Reg,20.66,5.3,0
RVSDS_CSO_38_(U08)_Weir,24.65,14.87,0
RVSDS_CSO_39_(U05)_Div,7.62,2.72,1
RVSDS_CSO_39_(U05)_Reg,18.58,9.17,0
RVSDS_CSO_40_(U03)_Div,7.83,2.89,1
RVSDS_CSO_40_(U03)_Reg,10.39,0.4,0
RVSDS_CSO_41_(U04)_Div,7.68,2.83,1
RVSDS_CSO_41_(U04)_Reg,10.29,0.41,0
RVSDS_CSO_42_(U11)_Div,18.62,4.91,0
RVSDS_CSO_42_(U11)_Reg,19.48,2.64,0
RVSDS_CSO_43_(U09)_Div,12.75,3.31,0
RVSDS_CSO_43_(U09)_Reg,14.38,2.28,0
RVSDS_CSO_44_(U10)_Div,14.61,2.39,0
RVSDS_CSO_44_(U10)_Reg,16.78,0.52,0
RVSDS_CSO_46_(U01)_Div,13.58,2.92,0
RVSDS_CSO_50_(L36)_Div,20.5,0.37,0
RVSDS_CSO_52_(L35)_Div,9.4,0.14,0
RVSDS_CSO_55_(M22)_Div,15.44,0.53,0
RVSDS_CSO_55_(M22)_Reg,16.0,0.7,0
RVSDS_CSO_56_(M21)_BWG,6.94,3.1,1
RVSDS_CSO_56_(M21)_Div,9.01,0.4,0
RVSDS_CSO_56_(M21)_Reg2,9.3,0.32,0
RVSDS_CSO_57_(M25)_Div,17.47,0.43,0
RVSDS_CSO_57_(M25)_Reg,19.27,0.92,0
RVSDS_CSO_58_(M20)_Div,8.97,0.75,0
RVSDS_CSO_58_(M20)_Reg,8.93,0.55,0
RVSDS_EQ_Livonia_B1,20.0,0.0,0
RVSDS_EQ_Livonia_B2,20.0,0.0,0
RVSDS_EQ_Livonia_DC,28.3,3.6,0
RVSDS_EQ_Livonia_Influent1,25.75,0.4,0
RVSDS_EQ_Livonia_IT,11.0,1.5,0
RVSDS_EQ_Livonia_WetWell,34.5,7.95,0
RVSDS_EQ_Wayne,22.0,0.0,0
RVSDS_EQ_Wayne_Chamber,17.8,4.83,0
RVSDS_EQ_Wayne_WetWell,20.54,0.0,0
RVSDS_INT_LRIR_IX_MH9-#2,12.2,3.5,0
RVSDS_INT_LRIR_IX_MH9-#3_DS,13.72,3.75,0
RVSDS_INT_LS1A_BGC,23.8,1.35,0
RVSDS_INT_LS1A_DischargeBox_1,30.8,13.19,0
RVSDS_INT_LS1A_DischargeBox_2,14.5,0.0,0
RVSDS_INT_LS1A_DischargeBox_3,21.58,3.97,0
RVSDS_INT_LS1A_JC1_High,9.5,2.9,1
RVSDS_INT_LS1A_JC1_Low,14.0,2.22,0
RVSDS_INT_LS1A_OF-MH3,14.06,2.13,0
RVSDS_INT_LS1A_WetWell,34.0,8.65,0
RVSDS_INT_LV_MH12,9.1,6.43,1
RVSDS_INT_LV_MH15,9.5,7.44,1
RVSDS_INT_LV_MH36,16.18,4.81,0
RVSDS_INT_MasterControl,16.49,4.16,0
RVSDS_INT_MasterControl_SluiceGate,14.74,2.92,0
RVSDS_INT_MRIR_I_JC1-18A,54.6,21.08,0
RVSDS_INT_MRIR_II_JC2-08,14.39,4.98,0
RVSDS_INT_MRIR_II_JC2-08A_A,12.29,2.6,0
RVSDS_INT_MRIR_II_JC2-08A_B,12.29,2.86,0
RVSDS_INT_MRIR_II_JC2-35,23.44,2.94,0
RVSDS_INT_MRIR_II_JC2-36,12.58,2.34,0
RVSDS_INT_MRIR_II_JC2-38_DS,16.17,5.79,0
RVSDS_INT_MRIR_II_JC2-38_HighPipe,12.27,2.96,0
RVSDS_INT_MRIR_II_JC2-38_US,16.17,5.87,0
RVSDS_INT_MRIR_III_JC3-13,12.57,1.46,0
RVSDS_INT_MRIR_III_JC3-16,17.09,1.52,0
RVSDS_INT_MRIR_III_JC3-21,12.95,1.47,0
RVSDS_INT_MRIR_III_JC3-37,11.3,1.49,0
RVSDS_INT_MRIR_III_MH3-38,10.26,1.24,0
RVSDS_INT_MRIR_IV_JC4A-03A,9.01,0.15,0
RVSDS_INT_MRIR_IV_MH4A-01,9.61,0.17,0
RVSDS_INT_MRIR_IV_MH4A-02,9.35,0.15,0
RVSDS_INT_MRIR_IV_MH4A-03,11.4,2.87,0
RVSDS_INT_MRIR_IV_MH4A-04,12.4,2.87,0
RVSDS_INT_MRIR_IV_MH4A-05,9.38,0.18,0
RVSDS_INT_MRIR_IV_MH4A-07,20.65,0.15,0
RVSDS_INT_MRIR_IV_MH4A-16A,10.46,0.28,0
RVSDS_INT_MRIR_IV_MH4A-16B,12.66,1.46,0
RVSDS_INT_MRIR_IV_MH4A-16C,9.0,0.9,0
RVSDS_INT_MRIR_IV_MH4A-17A,8.13,0.22,1
RVSDS_INT_MRIR_IV_MH4A-28,14.6,5.02,0
RVSDS_INT_MRIR_IV_MH4A-29,13.6,5.02,0
RVSDS_INT_MRIR_IV_MH4A-34,9.18,1.27,1
RVSDS_INT_MRIR_VA_MH5A-01,20.7,1.28,0
RVSDS_INT_MRIR_VA_MH5A-01A,12.16,0.77,0
RVSDS_INT_MRIR_VA_MH5A-04,29.29,8.58,0
RVSDS_INT_MRIR_VA_MH5A-05,29.33,8.64,0
