Node ID,Max Depth (ft)
SMH25543,30.58
SMH25553,7.97
SMH25554,8.38
SMH25555,16.88
SMH25563,24.81
SMH25566,14.82
SMH25573,19.34
SMH25578,19.89
SMH25585,17.53
SMH25592,20.88
SMH25604,18.75
SMH25607,26.86
SMH25609,24.94
SMH25612,18.77
SMH25614,18.73
SMH25617,27.09
SMH25618,4.5
SMH25621,4.81
SMH25634,0.94
SMH25638,9.65
SMH25643,2.02
SMH25650,5.16
SMH25655,10.96
SMH25657,10.56
SMH25662,6.53
SMH25674,13.35
SMH25678,25.04
SMH25683,1.41
SMH25687,2.59
SMH25690,9.61
SMH25692,4.93
SMH25694,6.37
SMH25711,11.05
SMH25717,8.98
SMH25722,0.8
SMH25729,16.46
SMH25730,13.23
SMH25733,13.94
SMH25752,18.29
SMH25754,4.47
SMH25762,18.9
SMH25768,15.98
SMH25770,13.68
SMH25775,19.35
SMH25776,16.48
SMH25778,7.71
SMH25785,16.69
SMH25787,17.66
SMH25792,17.98
SMH25797,12.18
SMH25799,11.74
SMH25800,11.52
SMH25802,16.54
SMH25805,14.92
SMH25812,9.94
SMH25823,20.05
SMH25834,15.87
SMH25835,16.1
SMH25836,15.08
SMH25844,14.26
SMH25845,22.54
SMH25850,13.57
SMH25855,15.8
SMH25856,13.45
SMH25859,15.45
SMH25862,14.65
SMH25887,21.57
SMH25891,14.8
SMH25893,11.93
SMH25894,16.09
SMH25896,12.75
SMH25900,13.3
SMH25902,20.92
SMH25904,13.17
SMH25905,11.5
SMH25906,13.03
SMH25907,11.55
SMH25926,26.79
SMH25928,25.21
SMH25930,16.77
SMH25943,17.75
SMH25947,21.91
SMH25950,17.42
SMH25969,12.15
SMH25989,28.96
SMH26065,28.15
SMH26154,21.86
SMH26155,32.98
SMH26160,18.57
SMH26239,14.51
SMH26259,13.63
SMH26260,16.5
SMH26275,25.41
SMH26277,29.39
SMH26279,28.62
SMH26283,34.7
SMH26289,20.69
SMH26310,31.76
SMH26333,7.96
SMH26338,28.17
SMH26346,23.48
SMH26348,20.04
SMH26352,33.13
SMH26358,25.85
SMH26376,17.58
SMH26382,18.04
SMH26391,16.69
SMH26397,60.76
SMH26404,18.79
SMH26411,20.81
SMH26418,22.57
SMH26423,24.1
SMH26435,15.58
SMH26437,71.31
SMH26439,15.29
SMH26443,29.54
SMH26444,29.58
SMH26446,10.2
SMH26448,26.24
SMH26455,21.88
SMH26456,27.13
SMH26466,33.33
SMH26471,28.34
SMH26472,13.9
SMH26474,15.58
SMH26477,15.83
SMH26480,26.71
SMH26488,27.22
SMH26499,20.75
SMH26502,13.76
SMH26510,17.42
SMH26511,13.55
SMH26514,12.68
SMH26596,35.46
SMH26647,21.94
SMH26663,36.28
SMH26666,22.09
SMH26670,22.09
SMH26675,17.27
SMH26688,18.98
SMH26689,6.58
SMH26702,1.35
SMH26704,6.33
SMH26709,17.26
SMH26714,37.77
SMH26745,13.04
SMH26748,33.62
SMH26753,40.4
SMH26755,27.47
SMH26756,19.1
SMH26762,23.29
SMH26766,14.81
SMH26771,1.34
SMH26774,2.2
SMH26776,19.07
SMH26778,21.35
SMH26779,20.77
SMH26782,0.0
SMH26785,15.43
SMH26792,13.21
SMH26799,17.9
SMH26803,12.07
SMH26834,17.41
SMH26835,23.88
SMH26839,11.03
SMH26842,1.85
SMH26843,1.87
SMH26848,0.97
SMH26857,12.2
SMH26859,33.47
SMH26862,27.83
SMH26892,2.48
SMH26907,31.97
SMH26911,30.29
SMH26914,22.82
SMH26917,14.17
SMH26933,12.37
SMH26936,26.35
SMH26937,31.19
SMH26942,6.05
SMH26943,0.67
SMH26944,7.91
SMH26945,45.85
SMH26946,0.66
SMH26947,0.68
SMH26948,0.61
SMH26965,12.04
SMH26971,17.23
SMH26973,2.23
SMH26978,10.31
SMH26980,21.5
SMH26986,20.24
SMH26991,21.74
SMH26999,15.4
SMH27002,0.39
SMH27018,20.5
SMH27019,39.49
SMH27024,1.03
SMH27028,26.13
SMH27033,38.21
SMH27041,5.45
SMH27060,1.03
SMH27066,19.36
SMH27084,1.67
SMH27093,13.24
SMH27099,23.73
SMH27107,8.34
SMH27117,24.67
SMH27118,16.41
SMH27121,0.7
SMH27127,5.13
SMH27130,2.43
SMH27132,9.76
SMH27141,17.29
SMH27143,1.75
SMH27164,22.23
SMH27198,10.65
SMH27200,14.19
SMH27201,17.31
SMH27203,13.72
SMH27212,1.99
SMH27213,0.88
SMH27217,13.42
SMH27235,22.02
SMH27237,21.18
SMH27245,43.19
SMH27249,22.94
SMH27271,20.65
SMH27284,5.18
SMH27289,24.45
SMH27317,16.78
SMH27320,26.31
SMH27321,67.26
SMH27322,15.08
SMH27327,68.4
SMH27328,11.96
SMH27328a,8.35
SMH27345,4.33
SMH27355,24.37
SMH27361,24.8
SMH27362,17.08
SMH27368,16.44
SMH27370,23.58
SMH27372,1.69
SMH27373,1.82
SMH27374,22.5
SMH27375,20.23
SMH27376,25.16
SMH27381,21.1
SMH27383,13.42
SMH27394,4.07
SMH27395,13.96
SMH27396,16.94
SMH27401,30.8
SMH27402,17.92
SMH27403,18.7
SMH27405,11.85
SMH27409,22.17
SMH27416,16.63
SMH27426,1.8
SMH27428,2.39
SMH27431/47753,25.77
SMH27432,7.36
SMH27441,16.76
SMH27442,14.54
SMH27448,2.43
SMH27457,4.6
SMH27459,3.08
SMH27462,17.83
SMH27465,18.12
SMH27470,40.15
SMH27472,17.83
SMH27477,17.47
SMH27504,0.68
SMH27505,2.12
SMH27512,24.23
SMH27521,17.63
SMH27541,29.19
SMH27542,15.42
SMH27544,17.56
SMH27550,13.24
SMH27553,17.45
SMH27554,8.39
SMH27555,7.83
SMH27556,22.15
SMH27571,17.67
SMH27572,33.24
SMH27574,19.19
SMH27576,20.0
SMH27578,10.36
SMH27601,27.75
SMH27606,23.34
SMH27610,32.7
SMH27612,15.11
SMH27621,15.27
SMH27633,14.53
SMH27634,16.76
SMH27635,16.14
SMH27636,15.87
SMH27637,10.58
SMH27646,15.08
SMH27647,12.91
SMH27650,15.77
SMH27652,18.29
SMH27661,8.26
SMH27662,9.22
SMH27663,10.97
SMH27664,11.97
SMH27701,18.09
SMH27707,12.39
SMH27712,4.86
SMH27722,15.6
SMH27726,27.75
SMH27731,21.65
SMH27749,18.1
SMH27752,9.56
SMH27755,11.5
SMH27756,16.19
SMH27764,13.62
SMH27771,18.13
SMH27775,27.52
SMH27787,19.84
SMH27792,14.77
SMH27810,18.56
SMH27821,25.23
SMH27830,26.04
SMH27832,24.96
SMH27840,34.4
SMH27858,19.25
SMH27875,31.31
SMH27887,10.07
SMH27888,20.08
SMH27895,21.8
SMH27917,23.4
SMH27918,27.78
SMH27925,20.9
SMH27931,11.33
SMH27938,4.69
SMH27949,4.22
SMH27958,13.95
SMH27966,1.12
SMH27968,19.87
SMH27970,0.0
SMH27977,15.02
SMH27979d,12.29
SMH27979u,18.53
SMH27981,20.34
SMH27982,23.67
SMH27984,12.19
SMH27992,22.04
SMH27993,47.08
SMH27995,1.3
SMH28006,24.33
SMH28007,20.81
SMH28013,0.37
SMH28016,27.3
SMH28017,23.9
SMH28023,23.26
SMH28029,40.89
SMH28030,22.23
SMH28031,19.18
SMH28046,19.2
SMH28050,2.12
SMH28053,31.46
SMH28054,15.42
SMH28068,7.59
SMH28094,21.61
SMH28096,1.67
SMH28135,12.84
SMH28141,19.0
SMH28145,18.76
SMH28164,11.34
SMH28180,29.17
SMH28181,6.14
SMH28182,6.6
SMH28183,1.26
SMH28202,15.05
SMH28205,4.56
SMH28214,33.09
SMH28222,22.1
SMH28225,17.07
SMH28235,29.82
SMH28236,18.72
SMH28249,12.88
SMH28250,25.44
SMH28251,29.75
SMH28256,12.36
SMH28264,23.74
SMH28268,14.12
SMH28282,22.51
SMH28296,18.35
SMH28305,6.46
SMH28314,21.49
SMH28316,12.76
SMH28334,63.62
SMH28338,18.56
SMH28346,20.04
SMH28347,22.2
SMH28348,26.27
SMH28352,28.11
SMH28365,20.96
SMH28366,19.84
SMH28376,1.77
SMH28378,21.26
SMH28385,16.71
SMH28388,29.61
SMH28390,24.35
SMH28393,23.89
SMH28395,29.87
SMH28403,28.46
SMH28404,48.17
SMH28410,65.83
SMH28412,19.01
SMH28413,14.58
SMH28419,23.27
SMH28423,28.37
SMH28428,23.44
SMH28444,28.54
SMH28449,28.06
SMH28452,19.26
SMH28461,17.36
SMH28464,27.79
SMH28467,12.44
SMH28478,0.47
SMH28480,25.75
SMH28487,14.85
SMH28489,12.24
SMH28490,15.3
SMH28491,13.29
SMH28496,5.46
SMH28500,18.58
SMH28507,10.77
SMH28509,11.72
SMH28511,18.64
SMH28515,22.21
SMH28518,22.38
SMH28519,14.81
SMH28542,12.64
SMH28545,12.39
SMH28549,48.96
SMH28566,14.99
SMH28590,41.05
SMH28592,20.39
SMH28597,15.2
SMH28599,13.52
SMH28603,17.42
SMH28605,26.96
SMH28606,25.56
SMH28607,1.76
SMH28608,10.43
SMH28609,41.55
SMH28612,25.38
SMH28613,17.53
SMH28614,16.29
SMH28615,19.39
SMH28623,17.14
SMH28628,3.72
SMH28633,16.37
SMH28659,28.27
SMH28665,36.08
SMH28667,26.59
SMH28683,17.14
SMH28685,14.33
SMH28700,11.25
SMH28704,17.23
SMH28706,14.76
SMH28720,12.77
SMH28721,12.94
SMH28722,13.54
SMH28725,20.43
SMH28728,21.67
SMH28731,11.8
SMH28736,11.02
SMH28739,18.38
SMH28740,17.94
SMH28745,15.71
SMH28749,14.36
SMH28750,11.19
SMH28760,14.29
SMH28764,12.09
SMH28775,21.43
SMH28782,1.9
SMH28787,16.51
SMH28797,18.31
SMH28807,29.18
SMH28808,36.96
SMH28815,15.16
SMH28819,17.82
SMH28821,15.96
SMH28844,26.05
SMH28849,2.84
SMH28854,17.05
SMH28857,22.33
SMH28859,10.75
SMH28868,36.51
SMH28873,21.89
SMH28875,21.66
SMH28885,13.16
SMH28886,13.52
SMH28887,16.46
SMH28895,15.98
SMH28923,27.81
SMH28950,26.71
SMH28954,17.94
SMH28956,17.84
SMH28984,13.4
SMH28985,30.22
SMH28988,15.67
SMH29010,19.19
SMH29016,42.31
SMH29043,3.09
SMH29045,24.28
SMH29053,23.21
SMH29426,24.5
SMH29435,21.6
SMH29436,17.94
SMH29438,16.98
SMH29439,16.1
SMH29447,15.87
SMH29465,12.01
SMH29468,20.9
SMH29480,29.51
SMH29489,23.81
SMH29503,22.73
SMH29504,24.58
SMH29506,22.4
SMH29659,12.62
SMH29663,36.99
SMH29745,13.9
SMH29747,13.14
SMH29962,47.39
SMH29977,1.75
SMH29987,16.53
SMH30003,13.48
SMH30036,12.58
SMH30050,2.18
SMH30075,12.34
SMH30114,3.64
SMH30117,14.58
SMH30118,17.12
SMH30130,0.95
SMH30132,1.05
SMH30136,14.35
SMH30140,21.93
SMH30145,15.95
SMH30149,0.61
SMH30167,11.95
SMH30210,14.09
SMH30212,23.41
SMH30241,1.01
SMH30254,1.42
SMH30260,13.6
SMH30261,23.82
SMH30264,15.28
SMH30271,0.81
SMH30289,1.47
SMH30292,1.61
SMH30294,0.91
SMH30323,20.17
SMH30324,17.96
SMH30329,20.83
SMH30331,29.3
SMH30333,17.4
SMH30356,25.47
SMH30358,22.46
SMH30360,21.29
SMH30369,13.69
SMH30370,19.37
SMH30372,25.04
SMH30373,16.53
SMH30386,23.9
SMH30389,17.77
SMH30392,17.92
SMH30399,10.65
SMH30413,15.35
SMH30426,8.65
SMH30434,20.73
SMH30435,20.96
SMH30441,10.36
SMH30452,6.57
SMH30470,14.6
SMH30478,17.61
SMH30502,12.1
SMH30542,20.05
SMH30576,14.49
SMH30587,14.31
SMH30589,21.91
SMH30608,15.58
SMH30609,19.27
SMH30618,20.85
SMH30634,26.7
SMH30672,40.28
SMH30680,14.95
SMH30684,12.57
SMH30688,27.67
SMH30689,14.81
SMH30690,13.32
SMH30691,30.03
SMH30726,31.59
SMH30768,19.95
SMH30778,36.64
SMH30785,15.68
SMH30787,15.46
SMH30790,13.78
SMH30797,28.86
SMH30798,18.44
SMH30801,23.68
SMH30803,19.81
SMH30804,13.54
SMH30810,17.1
SMH30818,23.42
SMH30820,20.26
SMH30824,18.23
SMH30834,16.52
SMH30840,10.17
SMH30842,12.24
SMH30843,13.22
SMH30844,19.68
SMH30845,19.75
SMH30851,14.6
SMH30860,17.9
SMH30862,23.3
SMH30870,30.04
SMH30871,29.75
SMH30875,34.56
SMH30879,12.54
SMH30880,12.55
SMH30884,18.86
SMH30888,35.35
SMH30906,17.04
SMH30918,15.69
SMH30924,27.29
SMH30941,11.27
SMH30964,13.61
SMH30975,11.53
SMH30982,15.93
SMH30990,21.23
SMH30999,17.3
SMH31010,14.41
SMH31013,20.7
SMH31024,15.22
SMH31027,22.53
SMH31028,19.52
SMH31030,18.87
SMH31067,28.56
SMH31083,16.74
SMH31085,43.83
SMH31086,14.89
SMH31088,23.24
SMH31090,22.91
SMH31130,17.4
SMH31141,17.11
SMH31148,22.75
SMH31149,17.82
SMH31169,19.25
SMH31189,24.36
SMH31203,10.52
SMH31204,26.18
SMH31205,25.99
SMH31206,25.81
SMH31207,41.82
SMH31215,19.06
SMH31216,21.55
SMH31217,22.89
SMH31218,34.08
SMH31223,30.36
SMH31224,31.21
SMH31225,27.7
SMH31231,12.42
SMH31232,21.29
SMH31235,0.59
SMH31248,17.93
SMH31250,13.29
SMH31259,0.94
SMH31267,22.3
SMH31286,12.89
SMH31288,13.89
SMH31298,13.77
SMH31338,7.51
SMH31339,1.22
SMH31351,18.39
SMH31354,2.0
SMH31360,0.67
SMH31370,0.0
SMH31373,35.38
SMH31375,8.05
SMH31414,1.63
SMH31431,0.6
SMH31472,35.92
SMH31475,26.46
SMH31490,0.82
SMH31493,16.23
SMH31494,1.34
SMH31497,24.87
SMH31509,1.56
SMH31526,4.01
SMH31548,2.45
SMH31552,1.0
SMH31559,0.58
SMH31576,0.94
SMH31607,1.22
SMH31636,12.42
SMH31667,18.4
SMH31687,19.79
SMH31700,14.2
SMH31704,16.81
SMH31707,22.07
SMH31713,46.13
SMH31715,1.77
SMH31722,8.87
SMH31723,12.88
SMH31728,12.01
SMH31732,14.38
SMH31740,22.16
SMH31741,18.95
SMH31742,38.73
SMH31752,13.36
SMH31755,12.79
SMH31756,18.43
SMH31759,18.05
SMH31799,17.17
SMH31806,27.43
SMH31816,27.97
SMH31833,31.31
SMH31861,25.67
SMH31868,29.86
SMH31869,11.75
SMH31932,33.18
SMH31933,26.99
SMH31934,25.93
SMH31935,23.62
SMH31940,33.64
SMH31949,27.6
SMH31955,13.83
SMH31957,25.05
SMH31980,3.73
SMH31981,17.61
SMH31988,24.83
SMH31991,18.53
SMH31992,19.18
SMH32002,24.25
SMH32007,9.89
SMH32014,16.27
SMH32019,31.32
SMH32020,27.52
SMH32022,3.71
SMH32026,28.22
SMH32027,20.01
SMH32028,19.91
SMH32039,34.96
SMH32040,24.22
SMH32043,31.45
SMH32049,46.56
SMH32062,29.39
SMH32127,21.65
SMH32135,25.89
SMH32138,25.59
SMH32154,31.04
SMH32155,7.76
SMH32156,21.45
SMH32178,23.12
SMH32185,12.4
SMH32187,12.5
SMH32190,14.4
SMH32191,20.25
SMH32195,12.3
SMH32197,19.95
SMH32199,19.73
SMH32204,17.8
SMH32208_2,11.48
SMH32211,14.13
SMH32213,12.33
SMH32223,30.97
SMH32225,29.76
SMH32230,0.0
SMH32243,30.31
SMH32254,4.3
SMH32258,24.81
SMH32259,6.96
SMH32262,27.79
SMH32264,27.83
SMH32272,23.88
SMH32274,25.27
SMH32275,31.92
SMH32277,44.42
SMH32278,33.37
SMH32287,8.46
SMH32296,15.52
SMH32298,21.61
SMH32299,26.35
SMH32305,24.75
SMH32307,25.63
SMH32310,16.53
SMH32318,18.88
SMH32335,20.14
SMH32336,28.1
SMH32348,3.83
SMH32359,21.87
SMH32360,27.17
SMH32363,18.5
SMH32364,17.88
SMH32371,5.21
SMH32396,2.69
SMH32400,1.97
SMH32405,10.79
SMH32406,10.83
SMH32409,12.83
SMH32410,5.48
SMH32432,4.99
SMH32434,12.11
SMH32439,17.79
SMH32442,14.18
SMH32448,23.3
SMH32455,6.35
SMH32456,6.71
SMH32464,13.37
SMH32470,5.45
SMH32471,8.91
SMH32487,16.12
SMH32490,10.06
SMH32501,42.87
SMH32524,4.37
SMH32525,18.16
SMH32534,27.85
SMH32535,14.39
SMH32538,14.47
SMH32540,16.21
SMH32547,13.29
SMH32561,10.28
SMH32562,15.42
SMH32563,15.23
SMH32574,17.4
SMH32575,13.32
SMH32576,10.19
SMH32578,28.73
SMH32580,4.78
SMH32585,14.8
SMH32602,17.36
SMH32603,17.13
SMH32604,20.99
SMH32615,15.26
SMH32616,11.68
SMH32617,27.71
SMH32618,15.63
SMH32624,19.31
SMH32631,10.83
SMH32644,10.38
SMH32649,14.82
SMH32652,19.25
SMH32656,18.57
SMH32659,17.44
SMH32660,15.22
SMH32663,28.34
SMH32665,18.85
SMH32667,17.1
SMH32670,46.05
SMH32680,16.11
SMH32683,26.02
SMH32696,31.94
SMH32702,25.12
SMH32707,28.39
SMH32714,36.98
SMH32717,15.18
SMH32718,8.59
SMH32728,12.75
SMH32735,20.19
SMH32744,14.65
SMH32749,16.66
SMH32765,10.85
SMH32819,32.35
SMH32862,42.23
SMH32955,18.75
SMH33040,7.53
SMH33041,2.82
SMH33042,2.87
SMH33044,14.86
SMH33054,27.25
SMH33057,29.53
SMH33058,7.64
SMH33065,26.52
SMH33071,21.45
SMH33072,16.58
SMH33074,17.66
SMH33087,17.22
SMH33092,7.31
SMH33105,21.2
SMH33108,26.84
SMH33111,28.0
SMH33130,12.4
SMH33135,23.1
SMH33136,22.2
SMH33138,15.47
SMH33153,12.2
SMH33161,15.03
SMH33169,21.87
SMH33174,23.44
SMH33177,16.13
SMH33183,8.2
SMH33184,46.3
SMH33185,1.12
SMH33186,1.54
SMH33191,7.59
SMH33197,47.75
SMH33198,13.16
SMH33201,28.71
SMH33213,28.07
SMH33227,39.06
SMH33229,18.09
SMH33230,43.88
SMH33243,12.32
SMH33246,34.79
SMH33249,29.34
SMH33261,16.27
SMH33264,22.73
SMH33274,42.43
SMH33275,26.21
SMH33333,17.32
SMH33353,2.95
SMH33356,23.91
SMH33362,14.72
SMH33370,15.32
SMH33379,20.02
SMH33391,28.95
SMH33392,5.6
SMH33396,19.77
SMH33401,23.64
SMH33404,19.6
SMH33411,1.51
SMH33417,3.02
SMH33418,19.18
SMH33420,19.77
SMH33421,26.51
SMH33429,25.59
SMH33433,6.09
SMH33437,19.94
SMH33440,3.71
SMH33442,3.81
SMH33449,36.55
SMH33451,17.7
SMH33452,29.74
SMH33455,32.67
SMH33456,26.78
SMH33462,32.47
SMH33467,29.79
SMH33471,16.74
SMH33478,2.21
SMH33490,5.02
SMH33491,0.93
SMH33493,4.86
SMH33496,15.76
SMH33500,20.86
SMH33504,24.36
SMH33506,23.73
SMH33509,21.77
SMH33512,23.64
SMH33518,8.98
SMH33524,18.16
SMH33525,18.54
SMH33532,19.78
SMH33536,19.92
SMH33541,36.02
SMH33543,32.19
SMH33544,17.44
SMH33552,3.42
SMH33554,48.11
SMH33572,1.64
SMH33584,1.02
SMH33585,22.19
SMH33591,28.27
SMH33594,19.07
SMH33604,22.65
SMH33607,25.41
SMH33614,28.74
SMH33620,37.6
SMH33626,25.43
SMH33655,15.95
SMH33656,28.54
SMH33670,20.3
SMH33687,21.57
SMH33690,27.48
SMH33698,45.64
SMH33700,1.53
SMH33705,3.93
SMH33718,12.07
SMH33721,17.66
SMH33730,17.93
SMH33743,20.49
SMH33751,1.37
SMH33756,27.32
SMH33767,20.67
SMH33773,37.64
SMH33779,0.74
SMH33793,12.73
SMH33794,25.43
SMH33801,28.72
SMH33802,26.27
SMH33804,29.54
SMH33808,38.81
SMH33839,25.52
SMH33866,20.42
SMH33872,24.49
SMH33886/33919,21.97
SMH33886/33919_2,22.02
SMH33892,2.37
SMH33896,21.62
SMH33910,3.86
SMH33914,1.39
SMH33921,16.62
SMH33929,16.61
SMH33935,7.84
SMH33940,3.95
SMH33948,3.19
SMH33967,0.8
SMH33976,0.91
SMH33978,15.43
SMH33985,2.61
SMH33988,15.62
SMH33991,15.31
SMH33992,18.37
SMH33994,15.34
SMH33998,13.7
SMH34006,9.06
SMH34010,23.9
SMH34012,21.93
SMH34014,21.57
SMH34019,21.66
SMH34030,4.87
SMH34031,7.91
SMH34034,13.74
SMH34037,22.1
SMH34039,13.24
SMH34063,3.86
SMH34117,22.53
SMH34121,32.64
SMH34122,7.79
SMH34127,19.3
SMH34131,19.23
SMH34136,3.47
SMH34139,8.51
SMH34140,4.17
SMH34144,5.06
SMH34146,3.28
SMH34147,3.63
SMH34158,14.23
SMH34159,19.52
SMH34162,31.94
SMH34163,29.07
SMH34176,40.55
SMH34185,11.33
SMH34187,20.58
SMH34188,5.96
SMH34190,2.0
SMH34194,24.36
SMH34195,39.76
SMH34210,25.46
SMH34226,14.79
SMH34228,13.9
SMH34229,12.54
SMH34231,14.95
SMH34232,5.13
SMH34238,1.28
SMH34245,7.16
SMH34249,6.22
SMH34250,4.71
SMH34251,3.46
SMH34252,2.01
SMH34254,15.44
SMH34256,14.84
SMH34263,23.6
SMH34265,22.1
SMH34284,2.76
SMH34288,32.67
SMH34319,23.83
SMH34343,29.43
SMH34346,35.99
SMH34357,30.87
SMH34359,31.72
SMH34373,21.33
SMH34374,17.37
SMH34385,15.21
SMH34387,12.76
SMH34390,28.43
SMH34398,13.21
SMH34403,16.48
SMH34405,16.36
SMH34413,20.76
SMH34427,0.8
SMH34428,20.55
SMH34444,14.95
SMH34462,25.28
SMH34485,20.24
SMH34486,20.31
SMH34493,23.37
SMH34494,15.04
SMH34495,16.0
SMH34496,6.11
SMH34497,26.87
SMH34498,26.62
SMH34500,24.05
SMH34505,22.15
SMH34507,31.39
SMH34513,32.27
SMH34517,16.77
SMH34525,22.96
SMH34526,26.98
SMH34534,16.55
SMH34540,12.89
SMH34541,17.77
SMH34545,32.9
SMH34549,7.32
SMH34556,29.26
SMH34558,12.26
SMH34561,41.55
SMH34564,35.18
SMH34577,13.83
SMH34579,27.44
SMH34591,32.1
SMH34621,25.77
SMH34631,29.96
SMH34655,26.01
SMH34681,29.69
SMH34690,34.75
SMH34692,0.91
SMH34693,20.77
SMH34709,21.47
SMH34711,10.73
SMH34713,23.7
SMH34716,30.1
SMH34731,12.45
SMH34736,11.17
SMH34742,9.33
SMH34744,11.44
SMH34750/41517,24.23
SMH34752,27.65
SMH34766,1.12
SMH34794,1.62
SMH34806,23.22
SMH34807,23.57
SMH34821,26.68
SMH34822,1.74
SMH34826,31.38
SMH34842,17.14
SMH34845,24.08
SMH34847,18.73
SMH34857,35.84
SMH34858,35.21
SMH34861,1.12
SMH34863,0.0
SMH34864,18.53
SMH34866,19.28
SMH34891,5.02
SMH34901,17.19
SMH34909,1.48
SMH34919,1.28
SMH34922,20.82
SMH34926,15.96
SMH34945,14.89
SMH34946,18.25
SMH34948,12.91
SMH34949,21.03
SMH34954,10.33
SMH34962,16.72
SMH34963,14.74
SMH34968,2.36
SMH34973,22.28
SMH34975,11.84
SMH35002,13.79
SMH35006,16.89
SMH35021,14.51
SMH35022,2.87
SMH35067,19.01
SMH35099,21.74
SMH35104,20.65
SMH35107,1.51
SMH35131,12.62
SMH35133,15.35
SMH35137,18.17
SMH35142,21.92
SMH35144,22.57
SMH35148,9.95
SMH35154,20.36
SMH35155,24.41
SMH35157,13.6
SMH35158,26.75
SMH35162,19.41
SMH35168,22.81
SMH35171,19.69
SMH35174,41.83
SMH35194,46.34
SMH35215,13.78
SMH35222,18.66
SMH35225,19.81
SMH35243,27.91
SMH35244,44.81
SMH35245,21.57
SMH35246,28.26
SMH35265,41.83
SMH35266,18.76
SMH35269,27.78
SMH35283,26.39
SMH35284,14.04
SMH35296,12.6
SMH35297,10.68
SMH35300,16.41
SMH35324,12.74
SMH35325,12.13
SMH35330,15.93
SMH35334,23.68
SMH35336,14.1
SMH35342,15.44
SMH35367,2.43
SMH35368,1.31
SMH35372,42.07
SMH35386,24.07
SMH35393,23.13
SMH35411,41.81
SMH35419,14.33
SMH35422,40.38
SMH35423,43.68
SMH35424,18.23
SMH35426,16.75
SMH35427,1.74
SMH35429,42.92
SMH35432,16.05
SMH35433,15.0
SMH35434,17.25
SMH35438,45.01
SMH35443,2.42
SMH35449,16.63
SMH35451,15.36
SMH35452,6.09
SMH35463,15.77
SMH35464,21.16
SMH35471,23.12
SMH35473,16.49
SMH35474,27.95
SMH35480,11.55
SMH35482,29.16
SMH35486,18.58
SMH35494,10.78
SMH35497,10.47
SMH35498,19.97
SMH35503,19.76
SMH35512,21.11
SMH35526,20.11
SMH35532,16.69
SMH35535,20.3
SMH35544,12.54
SMH35545,10.81
SMH35547,15.2
SMH35549,23.55
SMH35565,13.66
SMH35568d,22.74
SMH35569,57.31
SMH35570,16.29
SMH35579,12.78
SMH35591,13.12
SMH35597,12.9
SMH35599,10.76
SMH35601,32.85
SMH35603,13.7
SMH35614,4.89
SMH35615,18.11
SMH35618,13.5
SMH35623,15.69
SMH35625,41.31
SMH35641,29.09
SMH35642,28.49
SMH35643,28.83
SMH35644,29.0
SMH35648,29.65
SMH35657,13.52
SMH35665,14.66
SMH35669,18.27
SMH35680,11.01
SMH35681,11.61
SMH35682,14.88
SMH35690,20.28
SMH35703,16.84
SMH35705,13.19
SMH35706,11.81
SMH35708,12.55
SMH35712,25.18
SMH35713,23.67
SMH35714,13.0
SMH35715,7.39
SMH35717,12.12
SMH35719,27.82
SMH35720,25.41
SMH35729,27.72
SMH35738,41.27
SMH35752,13.08
SMH35770,18.16
SMH35777,22.83
SMH35819,36.79
SMH35822,19.26
SMH35838,12.26
SMH35848,16.29
SMH35849,14.67
SMH35853,18.54
SMH35877,41.66
SMH35913,13.39
SMH35921,0.0
SMH36268,20.49
SMH36293,30.12
SMH36300,13.95
SMH36304,14.67
SMH36309,12.74
SMH36311,13.93
SMH36313,13.27
SMH36322,23.42
SMH36326,19.59
SMH36327,18.44
SMH36332,14.95
SMH36333,30.99
SMH36337,21.1
SMH36338,23.08
SMH36496,33.45
SMH36501,16.32
SMH36502,18.85
SMH36509,16.35
SMH36519,0.0
SMH36522,2.13
SMH36530,1.56
SMH36532,0.0
SMH36558,22.55
SMH36570,1.95
SMH36585,14.78
SMH36607,2.66
SMH36626,16.3
SMH36633,33.16
SMH36640,10.01
SMH36834,1.41
SMH36836,2.85
SMH36842,16.37
SMH36843,20.43
SMH36844,16.24
SMH36855,0.54
SMH36863,1.0
SMH36865,18.58
SMH36866,16.88
SMH36867,16.25
SMH36871,2.71
SMH36912,3.64
SMH36934,1.55
SMH36959,2.07
SMH36962,2.82
SMH36977,13.94
SMH36993,0.93
SMH37030,20.96
SMH37045,0.0
SMH37046,8.73
SMH37055,14.25
SMH37104,24.08
SMH37108,14.03
SMH37116,1.11
SMH37133,0.69
SMH37155,1.34
SMH37157,3.8
SMH37162,14.1
SMH37164,13.01
SMH37167,14.06
SMH37168,28.62
SMH37171,28.11
SMH37186,4.43
SMH37189,18.15
SMH37191,4.27
SMH37205,12.69
SMH37206,17.38
SMH37213,10.83
SMH37215,5.95
SMH37224,14.74
SMH37226,13.2
SMH37229,11.68
SMH37230,12.65
SMH37231,10.84
SMH37236,12.18
SMH37239,13.85
SMH37249,9.5
SMH37252,20.59
SMH37262,19.06
SMH37286,37.32
SMH37316,25.14
SMH37333,40.47
SMH37337,17.64
SMH37399,12.98
SMH37404,14.8
SMH37405,16.51
SMH37418,18.09
SMH37446,16.01
SMH37472,36.35
SMH37491,15.74
SMH37510,21.6
SMH37513,15.82
SMH37514,15.12
SMH37535,17.09
